feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,mood
-690.9957275390625,65.29337310791016,-3.514500141143799,14.551636695861816,6.737837314605713,2.951478958129883,-4.367007732391357,-8.26806640625,-9.74273681640625,-3.7135794162750244,3.7736470699310303,-0.9587889313697815,-0.266221821308136,20.709815643786275,12.269705023358238,14.950284918902037,15.256242477407065,15.884105956712833,16.498409679434484,44.588947667330224,1875.3194580078125,0.002133492147549987,172.265625,0.3301910223988439,5743.328469337066,0.002523246454074979,0.0005247785593383014,mindful
-645.9546508789062,63.11669921875,-4.388943672180176,12.588353157043457,4.241157054901123,-2.902261972427368,-5.671872615814209,-6.623363494873047,-11.532383918762207,-2.3804142475128174,-1.2910125255584717,-6.802652835845947,1.1827936172485352,20.380852933744617,13.121355773537719,15.758932557039156,14.589387766006753,15.62372644107405,17.930440332732555,45.51778650308647,1672.7344970703125,0.004263023380190134,143.5546875,0.401142578125,5914.8837890625,0.011741187423467636,0.012504051439464092,excited
-631.406982421875,62.99947738647461,-5.819209575653076,15.460055351257324,6.526638031005859,-1.5888869762420654,-6.597417831420898,-4.806328773498535,-13.67724609375,-1.3645009994506836,0.13336659967899323,-6.3668646812438965,3.4054479598999023,20.353469997998413,12.867799763746099,16.091653178089267,14.900506386469848,15.766091234054205,18.173023049682232,44.987644152260444,1844.2315673828125,0.0049052671529352665,135.99917763157896,0.33329427083333335,5634.44970703125,0.015565100125968456,0.02503856271505356,excited
-656.2288818359375,62.2065315246582,-2.343207836151123,12.916069984436035,1.8241277933120728,-0.1707133650779724,-5.669990062713623,-7.2867751121521,-13.77697467803955,-3.312201499938965,2.361757755279541,-7.001429557800293,1.9307775497436523,19.767027910559673,13.092919025766454,15.798042978295248,15.330183461826035,16.246888410249777,17.238507375695118,44.71127491251951,1847.213134765625,0.003749155206605792,184.5703125,0.36240042892156865,5921.349379595588,0.009407136589288712,0.0081151332706213,excited
-652.7005615234375,57.02252960205078,0.418440043926239,18.289316177368164,2.630988359451294,0.4183553159236908,-2.5292725563049316,-6.284705638885498,-13.434198379516602,-3.6181445121765137,0.6169871687889099,-4.589427947998047,2.576322317123413,21.525136621219804,12.935548435692676,15.910560603875075,15.163830826303165,16.373661182717957,18.017439533393464,45.065033598428975,1698.2484130859375,0.003753095166757703,184.5703125,0.396258544921875,5917.256927490234,0.00789203867316246,0.005389495752751827,excited
-596.55810546875,49.150779724121094,-5.986515522003174,5.6085686683654785,-1.2716350555419922,-1.2067614793777466,-12.037278175354004,-8.81425952911377,-11.101424217224121,-8.968305587768555,-0.6817096471786499,-7.052578449249268,-1.9013768434524536,20.147455049807093,13.791155673734574,16.174382996974714,15.96752041338395,16.93274475272197,16.6131520570335,45.11642865579078,1865.7568359375,0.00643945625051856,123.046875,0.35960225039308175,6018.259415536557,0.02722424641251564,0.0759795531630516,excited
-559.92333984375,54.87593460083008,-11.518561363220215,5.495306015014648,2.4158709049224854,-1.8642916679382324,-11.111781120300293,-7.5967488288879395,-14.508148193359375,-7.433643341064453,3.263152599334717,-7.886473655700684,-1.6498953104019165,20.42736805008101,13.606702547997553,16.100200258452666,16.562027074190297,17.15729399842016,17.796624884055174,45.082865839877535,1743.652587890625,0.008205214515328407,112.34714673913044,0.25966610270700635,5040.278227010351,0.04616679251194,0.34771013259887695,excited
-517.7569580078125,48.020118713378906,-10.221419334411621,7.831819534301758,-0.17214858531951904,-2.173067092895508,-10.422513008117676,-9.233612060546875,-17.878963470458984,-4.913381576538086,0.0017014447366818786,-9.143922805786133,0.11875592172145844,22.962374291022368,14.6932035238436,17.129679984512023,16.370815412473277,16.932505069713187,18.353425452563503,45.578992188737196,1745.229736328125,0.010928558185696602,184.5703125,0.2905474494485294,5561.709702435662,0.06686413288116455,0.6229170560836792,excited
-539.1985473632812,49.672794342041016,-8.996246337890625,6.914048194885254,-1.124002456665039,-3.3295466899871826,-9.793233871459961,-9.628172874450684,-17.208341598510742,-7.140058994293213,-1.767851710319519,-7.01246976852417,-0.28077125549316406,23.440793689463316,14.217795305661786,17.315129465939474,16.200351901860795,16.287024670680157,17.923622565632225,45.03350704898468,1813.7598876953125,0.010219879448413849,95.703125,0.336767578125,5961.21395335478,0.0574951246380806,0.29569685459136963,excited
-680.849853515625,60.80420684814453,-1.9560476541519165,14.204766273498535,6.82708740234375,-2.8811657428741455,-2.4629223346710205,-8.663905143737793,-11.039645195007324,-4.454039573669434,-4.258486270904541,-1.6950514316558838,-0.858214795589447,19.182687788982832,11.665840388711539,14.089269987723052,13.64626448886774,15.066369577319916,16.994701646756038,43.931951699960294,1885.6915283203125,0.0021510084625333548,107.666015625,0.2988104762801205,5918.906779461597,0.003113809507340193,0.00200973404571414,sadness
-699.104248046875,65.49691772460938,-1.0995510816574097,16.531911849975586,8.52304744720459,-0.46712276339530945,0.17382079362869263,-7.589047908782959,-10.304402351379395,-5.5254693031311035,-1.7454495429992676,-2.015856981277466,-1.752847671508789,18.84311814637007,12.12495063161495,16.11388328604553,15.005931366015535,15.363301211693052,16.621434648873237,44.60871179351371,1808.2657470703125,0.002001896733418107,123.046875,0.3448914366883117,5996.158114346591,0.0027475752867758274,0.0010187136940658092,sadness
-735.5239868164062,60.409446716308594,-3.4439849853515625,14.033259391784668,6.5901713371276855,-1.7684738636016846,-1.7315748929977417,-7.569149017333984,-10.976078033447266,-3.822176218032837,-0.9965824484825134,-1.3543683290481567,-1.2844804525375366,17.261586720367305,11.189076953601429,13.95988974846063,13.808785625344488,14.114900546774077,15.93498137271339,43.97845221196502,1912.489501953125,0.0017523396527394652,198.76802884615384,0.27627664528145696,6221.954871171358,0.0020645943004637957,0.00042322208173573017,sadness
-711.7861938476562,59.56720733642578,0.7109444737434387,15.6037015914917,6.023351669311523,-0.16229166090488434,1.2461174726486206,-7.515769004821777,-12.228473663330078,-3.9741051197052,-2.396071434020996,-2.4673662185668945,-0.06185275688767433,18.02284328452701,10.85665022488132,14.66913700010227,14.384072122159592,15.187469994095078,16.671613279062395,44.56176902931174,1895.294921875,0.002293627941980958,107.666015625,0.3454054741010274,6198.170283069349,0.0033905697055161,0.0010093717137351632,sadness
-669.9194946289062,62.42622375488281,0.9023568034172058,16.833581924438477,7.8117804527282715,-1.8475593328475952,-0.9106536507606506,-7.485837459564209,-9.419271469116211,-1.5074197053909302,-2.440096139907837,-2.62432861328125,-0.1411149501800537,21.086542492925375,12.593210484815067,15.837862147770371,14.715172066447286,15.463444420888178,17.1285537868314,44.33543704367652,1846.8944091796875,0.0029256681445986032,107.666015625,0.32551388624237804,5820.595494712271,0.005099309608340263,0.0030947355553507805,sadness
-627.470458984375,50.89054489135742,-4.893385410308838,10.507071495056152,3.7041099071502686,-3.6143059730529785,-8.66797161102295,-7.146424293518066,-15.135482788085938,-4.4346022605896,-2.204540967941284,-6.959075927734375,0.3311610221862793,19.011659032709485,12.748950978902947,14.91373370233831,15.001113409972916,15.574021235299364,16.743341103118347,44.83769385536656,1945.14453125,0.0048092324286699295,123.046875,0.3179412841796875,6317.5726318359375,0.016886571422219276,0.03671335428953171,sadness
-620.2677612304688,54.993255615234375,-5.729504585266113,13.725473403930664,3.93845272064209,-2.7418923377990723,-6.817739963531494,-9.28663444519043,-18.4801082611084,-4.8934645652771,-2.2725977897644043,-7.261101722717285,0.3614603281021118,20.843045427199314,12.966987456282698,16.50081553709815,14.999582246080445,15.43948374215285,18.064570331908154,44.70292250339497,1894.0487060546875,0.005031498149037361,103.359375,0.3244522758152174,5997.933296535326,0.015682104974985123,0.028230873867869377,sadness
-605.8889770507812,50.817352294921875,-4.1009368896484375,13.333532333374023,2.3143539428710938,-3.124965190887451,-6.9935688972473145,-8.871109962463379,-15.973220825195312,-3.8517959117889404,-1.3603264093399048,-6.0915961265563965,0.433290958404541,21.23438166795107,13.414866020287924,16.20455711740059,14.990268632287446,15.458650585764737,18.01944306381767,45.41473296930505,1886.7752685546875,0.006124251522123814,184.5703125,0.3668296292701863,6205.307404891304,0.02073165774345398,0.04297417402267456,sadness
-546.1155395507812,42.51580810546875,-6.019242286682129,12.645123481750488,-1.4078630208969116,-2.793910264968872,-4.3140869140625,-1.4580283164978027,-12.457060813903809,-4.777245044708252,-0.8577970266342163,-4.7668256759643555,-0.7102532982826233,18.776609606978983,12.811388031379082,15.487371438179212,14.726856016338589,15.906146679145765,17.25277443685646,44.243723731534104,1888.7724609375,0.00867528561502695,107.666015625,0.33357211358532934,6119.04004491018,0.04906361922621727,0.3134635090827942,stress
-526.2785034179688,40.100624084472656,-5.406286716461182,8.086061477661133,-3.3844339847564697,-3.6563706398010254,-7.0315961837768555,-8.578679084777832,-13.111330032348633,-6.56974458694458,-4.49828577041626,-6.66196870803833,-3.472775459289551,18.761405341231598,13.000670169743128,16.249740537211757,14.804660159873618,16.421444157633157,17.193718113125932,44.53850780323014,1881.9254150390625,0.00970140378922224,112.34714673913044,0.3285070082720588,6414.551212086397,0.05300478637218475,0.39491981267929077,stress
-570.98291015625,45.41505432128906,-1.5627906322479248,11.880345344543457,-0.43858063220977783,-1.7890217304229736,-5.26024055480957,-6.614147663116455,-13.445087432861328,-4.125198841094971,-3.6815125942230225,-4.405501365661621,-1.0022499561309814,20.12373609431613,12.035718238982529,15.170193659292142,14.815009335444072,16.285923922048568,17.543030634111414,44.6544148143045,1841.483154296875,0.006903238594532013,117.45383522727273,0.3855675703642384,6016.248609530216,0.03138110041618347,0.1706731617450714,stress
-530.8292846679688,44.26737594604492,-2.8641324043273926,8.589871406555176,0.015043080784380436,-3.4850914478302,-4.352319240570068,-6.5773491859436035,-15.150321960449219,-4.99102783203125,-2.581336736679077,-5.787801742553711,0.2829592823982239,21.78900888716207,12.976192462264006,15.979543409563131,15.069993718923932,16.483318026854345,18.42368540381111,45.052855473663236,1857.44091796875,0.010876040905714035,103.359375,0.33392978454968947,5948.647673233696,0.07249599695205688,0.8279674649238586,stress
-349.08367919921875,29.868892669677734,-20.021608352661133,0.8248056769371033,-11.387680053710938,-4.335249423980713,-12.862409591674805,-13.475211143493652,-13.617984771728516,-8.423022270202637,-5.636474132537842,-4.970493316650391,-7.107896327972412,15.151902590976837,16.397917998988483,17.752931343755506,16.810392867051572,17.670817141305204,16.732715371235358,44.972295609744116,1898.0714111328125,0.05369000509381294,95.703125,0.2711809233757062,6226.197944253178,1.6321814060211182,349.3981628417969,stress
-368.3480224609375,22.302995681762695,-18.730823516845703,3.2124898433685303,-10.238883018493652,-5.397993564605713,-12.250565528869629,-7.984236717224121,-16.87649154663086,-9.074470520019531,-4.798122406005859,-8.3295259475708,-4.87846040725708,19.07350280277394,16.39506456222812,18.814207072396197,18.30591580707147,18.1849157210246,17.6485172475803,46.02947147359405,1972.7698974609375,0.03284570947289467,112.34714673913044,0.2444738963293651,5907.389322916667,0.5947145819664001,53.75200653076172,stress
-401.70172119140625,29.973304748535156,-15.743985176086426,4.878528594970703,-6.717307090759277,-3.9170727729797363,-11.364849090576172,-9.56688404083252,-16.957929611206055,-6.610146999359131,-4.112580299377441,-8.69593334197998,-3.1835453510284424,17.916193438254197,14.631736222455814,16.419834249416894,16.922497582685676,17.52455219404998,17.972964883381405,45.23936901699592,1954.587890625,0.03281581774353981,184.5703125,0.26423107978351956,5998.139893942039,0.5912896394729614,36.54664993286133,stress
-303.9082946777344,22.274927139282227,-20.232629776000977,-3.0112531185150146,-10.55766773223877,-6.588676452636719,-16.99561309814453,-11.742131233215332,-16.09163475036621,-9.435908317565918,-2.4795756340026855,-8.391646385192871,-6.020057678222656,17.100550946123608,17.55399160209649,17.552096891652265,18.131944854388625,18.747708890480904,17.846407286976994,45.0427396104674,1908.8770751953125,0.09226974099874496,143.5546875,0.2377192179361979,6185.244369506836,4.283998966217041,2461.142578125,stress
-595.3309936523438,57.99092102050781,2.259028196334839,14.34332275390625,8.51820182800293,-2.423008680343628,-4.188249111175537,-8.528270721435547,-12.2553071975708,-1.4047101736068726,-2.2603824138641357,0.5045406222343445,3.6462831497192383,21.934434236634495,13.68169968828225,17.512687233585012,15.600992063464593,16.415786368223962,17.96676278936155,44.87739602341821,1557.87451171875,0.005951181054115295,112.34714673913044,0.2963467963836478,5456.364700029481,0.02331634797155857,0.05828730762004852,stress
-603.3856201171875,55.15525436401367,-6.027803897857666,9.129899978637695,4.394855499267578,-4.041097164154053,-8.073681831359863,-12.255183219909668,-16.34615135192871,-4.077742099761963,-3.4491829872131348,-6.160686492919922,-0.26365184783935547,21.184816127,14.62914133653072,16.857551182564862,16.157297955575263,17.238232047054822,18.187293974591647,45.53316731034227,1716.630859375,0.00568387471139431,107.666015625,0.38163378284235666,5640.396254229698,0.019658982753753662,0.043259039521217346,stress
-622.8699340820312,61.63539505004883,7.414827823638916,18.84099006652832,10.03315258026123,3.9887211322784424,-1.0351887941360474,-5.58024263381958,-8.4888277053833,0.32115110754966736,0.07606076449155807,0.3644747734069824,2.7944247722625732,20.764131458149524,13.020529549154784,16.261232974015552,15.170301053304895,15.948582613079209,17.260321676026653,44.458014742201215,1573.0401611328125,0.00494507746770978,112.34714673913044,0.3018528471057047,5317.328249528104,0.014904321171343327,0.020328806713223457,stress
-624.0262451171875,60.41779708862305,-3.330775499343872,15.390851974487305,6.77176570892334,-0.058078743517398834,-3.915335178375244,-10.59228229522705,-10.52806282043457,-0.6648739576339722,-0.9012810587882996,-1.2349015474319458,0.28941720724105835,21.350566878052227,14.024136292934562,16.064407019643937,15.308085035107473,16.093594727433008,17.820279309006942,46.4741672494149,1829.9632568359375,0.004571416415274143,107.666015625,0.3351593017578125,5613.571472167969,0.012207886204123497,0.012088658288121223,stress
-439.20684814453125,52.21218490600586,-12.54127311706543,5.1477274894714355,1.7914931774139404,5.862841606140137,-5.597444534301758,-12.138769149780273,-14.72899055480957,-1.950157880783081,2.1356723308563232,-3.671966314315796,-0.5904328227043152,18.08588252521116,14.750678607102579,16.48680676806093,16.57458761035189,17.255632423351763,18.216286179855622,45.00318636144272,1743.459716796875,0.016429448500275612,123.046875,0.17730260778356483,5593.8975016276045,0.214896097779274,7.66636323928833,stress
-404.05584716796875,42.66242599487305,-17.537214279174805,-3.2199831008911133,1.9150128364562988,-0.23162192106246948,-11.389851570129395,-15.012190818786621,-17.2224178314209,-7.270874500274658,-4.490682125091553,-9.206503868103027,-6.413215160369873,17.10705793085835,16.9004575990322,18.462833877809583,18.144785555422175,18.935272765376865,18.45732550084361,44.78121246896867,1781.233642578125,0.022494612261652946,107.666015625,0.16128490010245902,5442.605340676229,0.3437410295009613,71.9622573852539,stress
-369.59539794921875,39.19008255004883,-15.47204303741455,-0.9504296779632568,-5.781357288360596,-1.2099699974060059,-10.114829063415527,-18.269136428833008,-17.822473526000977,-9.481161117553711,-3.801050901412964,-7.896282196044922,-7.826026439666748,17.002679166517918,16.623045471992857,17.458099210722356,18.045942319229297,18.16413995425068,17.937023251440625,44.47158723383849,1688.2388916015625,0.036745585501194,135.99917763157896,0.17932980559593023,5730.273295557776,0.8282990455627441,146.4187774658203,stress
-427.11376953125,45.13905715942383,-15.436680793762207,-1.1301687955856323,-0.7227586507797241,1.9657456874847412,-13.529376029968262,-15.487785339355469,-17.104061126708984,-9.546004295349121,2.3383805751800537,-7.4597086906433105,-7.364610195159912,19.379094735853283,16.808045458987053,18.153850584767202,17.669520737699568,18.396791985956344,18.01203789655569,45.421044033138344,1605.964111328125,0.024839112535119057,161.4990234375,0.17290645802514792,5101.457909578402,0.39212357997894287,21.068796157836914,stress
-647.611328125,63.878662109375,-3.1636645793914795,11.068918228149414,3.898928642272949,0.4962617754936218,-7.210090160369873,-7.302175998687744,-13.785375595092773,-4.531085968017578,-0.6824674606323242,-7.298968315124512,-1.6489206552505493,19.641379575062043,13.263464161983888,15.644506855819289,14.97466640689077,16.201796449181508,16.562403984509903,44.55165247930121,1823.3009033203125,0.0026046934071928263,92.28515625,0.2673705323727545,5493.094328920284,0.004441951867192984,0.0036837379448115826,sadness
-626.522216796875,52.80750274658203,0.2726885974407196,4.734687805175781,3.4398107528686523,-0.4275924265384674,-9.445805549621582,-6.785226345062256,-13.305903434753418,-4.895431995391846,-0.5622915029525757,-6.350317001342773,-3.322408676147461,19.053070005864218,13.70014519009813,15.283994641480145,15.160416350042047,16.1155993909284,16.668542481221362,45.64097557821139,1833.1956787109375,0.003003394929692149,92.28515625,0.3195555196005917,6235.009043315458,0.006234376225620508,0.00855184718966484,sadness
-667.5052490234375,71.2468032836914,1.9786969423294067,12.600776672363281,1.8061317205429077,3.438274383544922,-4.824987411499023,-12.123669624328613,-8.451324462890625,-2.0306570529937744,-2.5171847343444824,-3.023268699645996,-0.9917714595794678,20.98915853792004,12.166945229929068,15.24685622123229,14.701949368178495,16.639096331096884,17.314307302709413,45.70217076251099,1761.606201171875,0.0027997582219541073,143.5546875,0.31774107803254437,5386.995827940089,0.004224443342536688,0.001240166719071567,sadness
-669.2902221679688,54.79243850708008,-0.9016661047935486,10.555700302124023,-0.1613754779100418,3.6259093284606934,-5.3917436599731445,-10.095322608947754,-7.44664192199707,-1.4052047729492188,0.10079648345708847,-3.963268518447876,-0.5047301054000854,20.00232192710655,12.877714496407599,15.114560845272308,14.719776381978425,16.133064742747898,16.805217029925995,44.86475059859316,1874.6640625,0.0028733371291309595,172.265625,0.384033203125,6034.22616246235,0.005315784364938736,0.002838216023519635,sadness
-489.8687744140625,43.945281982421875,-6.938507556915283,-5.6906585693359375,-9.426027297973633,-1.937154769897461,-11.578996658325195,-17.378061294555664,-13.90312385559082,-6.911768913269043,-3.5516469478607178,-4.3722686767578125,-7.017698764801025,20.09442307406998,15.440078295748242,16.356437061249043,16.96168789132741,18.345904843712855,17.156317570744996,45.46008780281611,1807.6900634765625,0.011289143934845924,161.4990234375,0.24513818884408603,5588.6766003024195,0.09684567153453827,2.568887948989868,sadness
-491.260498046875,35.17139434814453,-9.034342765808105,1.8999568223953247,-8.664878845214844,-6.350327968597412,-18.34103012084961,-15.881718635559082,-9.584090232849121,-5.861492156982422,-4.508713722229004,-5.891615390777588,-6.898971080780029,20.050459234730276,14.859055211482119,16.46441441227495,16.44026119729062,16.945422533399366,16.266770479499076,43.912087278468114,1943.4808349609375,0.012455635704100132,123.046875,0.3226352842514124,6141.646666445975,0.09724245220422745,2.2221734523773193,sadness
-520.753173828125,43.31224822998047,9.500733375549316,-0.6278453469276428,-7.164327144622803,0.4298434257507324,-12.050826072692871,-15.976675033569336,-5.460498809814453,-8.713772773742676,-8.8036470413208,-2.977451801300049,-7.663944721221924,22.678678289323397,15.286230412936282,16.634947436412006,16.45303244866264,18.11192903047769,16.945741905868456,45.61201226662363,1655.5328369140625,0.011278437450528145,135.99917763157896,0.2851450251436782,5852.081088362069,0.08116961270570755,0.7854493856430054,sadness
-501.0081787109375,42.18049240112305,-0.9575304388999939,-0.44900617003440857,-4.012009143829346,-1.8501685857772827,-13.470769882202148,-15.385602951049805,-8.406135559082031,-5.512526035308838,-6.516119956970215,-6.038744926452637,-7.158527851104736,21.794590785820354,13.656223977784917,16.509769217710733,15.834903617030529,17.474782759580616,16.971525888892522,44.26549508660941,1712.0728759765625,0.011440586298704147,172.265625,0.3547479538690476,5882.779947916667,0.08201657980680466,2.186094045639038,sadness
-660.5018310546875,52.98066329956055,-0.4414544105529785,8.232827186584473,4.511837959289551,-2.524993658065796,-6.031237602233887,-6.618406772613525,-9.726552963256836,-5.8924102783203125,-0.25972405076026917,-5.319383144378662,-0.8095200657844543,18.630980693705652,11.452125918243645,14.058625316075666,13.459176137101778,14.789911145223426,15.775639175358426,44.41291706029164,1890.6943359375,0.003139690263196826,135.99917763157896,0.32997847576530615,6309.66796875,0.0076845018193125725,0.010002984665334225,excited
-683.8253784179688,52.92365264892578,-3.5020811557769775,10.541914939880371,6.780464172363281,-2.082962989807129,-6.373838901519775,-6.026371955871582,-9.960135459899902,-1.553010106086731,-1.1180856227874756,-5.8361496925354,-0.47120797634124756,17.71183774078136,11.482433099375953,13.890562845975472,13.724212875736411,15.072676724540852,16.64099691333143,45.40457699605097,1905.3533935546875,0.003138751955702901,161.4990234375,0.3453083444148936,6534.563559674202,0.0074157994240522385,0.005935174413025379,excited
-661.4793701171875,56.338783264160156,-0.10038872063159943,12.948808670043945,3.4572434425354004,-1.098002552986145,-3.9645509719848633,-7.314169883728027,-11.041138648986816,-2.5731148719787598,-0.8059698939323425,-3.7987451553344727,-1.9456607103347778,19.3690112574382,12.082332308419149,14.789207916145601,14.948928946194746,15.659826380463855,16.78465021066511,45.57006485093884,1853.9034423828125,0.0033345783594995737,99.38401442307692,0.36027177798202614,6097.344611672794,0.00791229959577322,0.005529067013412714,excited
-666.4035034179688,49.284122467041016,-1.8099364042282104,8.199508666992188,-0.468070387840271,-3.911484718322754,-4.323112964630127,-7.212905406951904,-9.476638793945312,-5.4546942710876465,-0.9426417946815491,-6.583641529083252,-0.9509842395782471,18.63497861564061,11.778882475822028,14.210399770880022,14.457083972171263,14.836670759983996,16.702104022948525,44.19829716059063,1910.1700439453125,0.003928072284907103,123.046875,0.3431959219858156,6504.630880152926,0.010486478917300701,0.008799209259450436,excited
-605.224609375,51.04888153076172,-5.427210330963135,8.577295303344727,4.108054161071777,-2.6509151458740234,-8.00092601776123,-6.305147647857666,-11.018699645996094,-4.717957019805908,0.42527130246162415,-7.820921421051025,0.1158049926161766,18.97082230650577,11.186793709681949,13.46987702501797,13.589553082345736,14.668510450279198,16.24872465633933,42.38804454219296,1905.9764404296875,0.007134628016501665,143.5546875,0.2779074035234899,6109.8657390415265,0.033580318093299866,0.08564535528421402,excited
-553.1936645507812,41.93256378173828,-5.211460113525391,7.312740802764893,0.06964406371116638,-3.3563766479492188,-6.640589237213135,-7.579065322875977,-11.458306312561035,-6.691164493560791,-1.237377405166626,-6.659341335296631,-1.9200146198272705,17.898274145864704,11.659728476851823,14.11113879086234,14.27689680228679,14.975429081225128,16.104672069103227,41.682598782096385,1853.326171875,0.009419319219887257,129.19921875,0.2581549310064935,6473.663884943182,0.06161894276738167,0.5000858306884766,excited
