feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,mood
-456.4618225097656,47.07683944702149,-12.145889282226562,-4.691466808319092,-7.65680456161499,-1.1220721006393433,-16.796541213989258,-11.815145492553713,-2.855512380599976,-11.926403999328612,-0.5786522030830383,-2.069555759429932,-6.227222919464111,19.297608180369046,13.3960295168946,14.985166425461474,15.015240253606814,17.128707626909897,16.758826301152254,42.20663053670668,1617.1429443359375,0.0175501722842454,112.34714673913044,0.2081306912251655,5915.998001603891,0.1933800131082534,5.550225257873535,excited
-447.1828308105469,11.656694412231444,-38.91567611694336,-1.3164275884628296,-12.199387550354004,-23.30770301818848,-7.442299842834473,-19.176225662231445,-2.9180750846862797,-4.914313793182373,-9.120227813720703,5.328087329864502,-1.4890345335006714,13.192638038386818,15.509934707686472,18.559577649671617,16.58929203767911,16.824535515919557,20.12806976075112,43.390900984402464,1973.554931640625,0.0279116686433553,103.359375,0.276646625564759,6300.213108292545,0.4028150737285614,20.167150497436523,excited
-525.8436889648438,33.495296478271484,-11.443395614624023,-1.8351199626922607,-1.849287986755371,-5.046748638153076,-9.93967342376709,-7.944159984588623,-10.202281951904297,-4.665705680847168,-3.2814908027648926,-4.920762538909912,-6.035130500793457,19.881138289477796,13.800562624193656,15.549997777923796,14.537583886786638,16.073695163414044,16.595502015216073,44.78887654237554,1649.358154296875,0.0154311377555131,129.19921875,0.3867460664335664,6466.887702141608,0.1690806299448013,3.206155300140381,excited
-548.2426147460938,57.39368438720703,-16.937313079833984,9.715447425842283,13.630409240722656,-7.862273216247559,-4.370667934417725,-8.926116943359375,-9.573646545410156,-3.521657705307007,3.2014920711517334,-4.313376426696777,0.0675859749317169,26.341947537963296,18.801970543016544,21.98881299278334,19.01604070797713,19.166501353177743,20.06991464057994,47.20171485715048,1320.0869140625,0.0107657071202993,112.34714673913044,0.2594812137564433,5018.568278833763,0.0584149807691574,0.4467902779579162,neutral
-652.9342651367188,33.323448181152344,-5.297047138214111,9.29989242553711,-4.369460105895996,-7.862391471862793,-14.51471710205078,-13.211405754089355,0.0352774858474731,-7.444785118103027,-6.4159464836120605,-4.432941436767578,-1.0851954221725464,13.524498445439256,16.014862015082457,16.82641883909812,15.138613394769695,17.19624129267604,16.235514751711754,43.59001864428979,2019.656494140625,0.0030788497533649,86.1328125,0.3560740849743151,6105.17929286173,0.0056355483829975,0.0068013705313205,stress
-620.0122680664062,22.78653717041016,-21.686185836791992,-5.579691886901856,-15.930789947509766,-23.70001792907715,-5.8818888664245605,-24.16478729248047,-10.20322322845459,1.4648149013519287,-15.179030418395996,-3.691236972808838,-5.743860721588135,14.54151112233212,24.901193282749087,23.44672108793548,19.76569296711364,19.678626821540558,20.715043903539687,46.28656410817648,1982.64453125,0.0051904805004596,143.5546875,0.2984429721174569,5690.241741311961,0.0128686400130391,0.0229030475020408,mindful
-598.632080078125,61.07682418823242,18.882253646850582,11.058008193969728,-1.6752413511276243,1.3795126676559448,1.2445518970489502,-1.0642296075820925,-5.352646827697754,-5.259238243103027,3.159503936767578,-4.616011142730713,-2.7024178504943848,20.638595156902834,14.829883174982152,16.638545340596373,15.824608629345024,15.986012291104478,16.198485547619224,44.79322203394499,1037.7542724609375,0.0056845191866159,129.19921875,0.218415266312893,5385.467644457547,0.0224899444729089,0.082833856344223,sadness
-584.0842895507812,38.62263870239258,-13.848334312438965,3.095491647720337,-7.668481826782227,-10.693735122680664,-7.953487873077393,-12.658571243286133,-7.7791924476623535,-6.302070617675781,-5.721814632415772,-5.66147518157959,-5.8211541175842285,15.421064867325793,16.39526692324735,17.06581922802286,15.1722510930834,16.520204982675303,16.825593903917735,39.142695570942585,1854.0936279296875,0.0065319715067744,129.19921875,0.2308111810064935,4525.538219105114,0.0250263605266809,0.0714639797806739,excited
-620.4434204101562,45.24544525146485,-5.394942283630371,-2.395545721054077,-0.5487364530563354,-2.9479522705078125,-9.992216110229492,-17.279067993164062,-12.366994857788086,1.5589323043823242,-4.187515258789063,-10.534317016601562,0.4666336178779602,21.31126590126416,16.227530144886956,17.647071249359158,17.18362874421134,18.54602215512396,17.939989958521714,44.95033747479231,1834.855712890625,0.0041391951963305,95.703125,0.29830322265625,5576.02294921875,0.0095910895615816,0.012385232374072,sadness
-566.5848388671875,28.374547958374023,-23.445878982543945,-0.0912177935242652,-9.355816841125488,-16.060039520263672,-10.840265274047852,-22.422761917114254,-15.326107025146484,-1.7574412822723389,-13.534790992736816,-4.88634729385376,-13.220911979675291,15.637388619865089,22.85792556905772,22.173305232637265,21.688061674494243,21.90489917496637,21.179388655530243,48.81154367821991,1871.197509765625,0.0101604517549276,99.38401442307692,0.2661108640160891,5418.212286316522,0.0494524873793125,0.2736174464225769,mindful
-558.0112915039062,46.119911193847656,-15.717796325683594,0.9681575298309326,-10.402453422546388,-5.388002395629883,-11.22868824005127,-13.685903549194336,-5.922268390655518,-0.8050869703292847,-8.620475769042969,0.921049177646637,-9.203618049621582,18.877266396701515,15.868712248074123,16.064635030266967,15.198222648090484,16.902996929900297,17.661646252345356,45.9715664690173,1730.1246337890625,0.0075434534810483,172.265625,0.2821143139367816,5859.073191675647,0.0347466953098773,0.1612057536840438,sadness
-600.2844848632812,25.34488296508789,-7.619142532348633,0.1635918021202087,-6.3232269287109375,-9.356350898742676,-7.489068984985352,-9.378300666809082,-7.350108623504639,-5.522022247314453,-4.904649257659912,-2.9893367290496826,-5.617053031921387,14.491089958161584,16.117674039563582,16.162237919391455,16.190935057281905,16.836276172162773,16.24671983536961,42.02460087398728,1934.106201171875,0.0054962532594799,73.828125,0.3531321724929379,5839.147742319915,0.0254210270941257,0.1874439269304275,sadness
-678.8924560546875,55.45069885253906,5.482715129852295,10.53850555419922,8.028279304504395,1.6363449096679688,-5.952411651611328,-0.6007126569747925,-3.345658779144287,0.3100713789463043,0.8916201591491699,-4.472424030303955,2.409884214401245,18.42565478533765,12.30495475833937,15.313007910365698,14.6893671454383,16.18893466864456,15.996519116746446,46.09462141389184,1448.518798828125,0.0030123854521661,89.10290948275862,0.3262688131893382,6217.474903779871,0.0062992782332003,0.0040750410407781,stress
-431.4104309082031,31.756771087646484,-4.931372165679932,-0.8661207556724548,-4.089398384094238,-0.2424943596124649,-2.5201566219329834,-6.190942287445068,-9.634573936462402,-5.656979560852051,0.4560325145721435,-1.5742738246917725,-4.032073020935059,20.703779357313,15.88961607345819,17.70111637802038,16.944772132850336,17.24998083254633,17.632044801584147,46.39034182852294,1579.203369140625,0.0298104919493198,129.19921875,0.1543291877297794,5902.630974264706,0.5686176419258118,39.47321319580078,stress
-550.5887451171875,31.69419479370117,-23.10891342163086,3.840840578079224,-13.26950740814209,-12.789196968078612,-7.0392045974731445,-20.832677841186523,-14.121596336364746,-7.643215179443359,-11.43491554260254,-6.374190807342529,-10.29965591430664,12.656054696857964,21.59851208036506,21.09488366347214,18.81308156679099,19.234437032172877,18.85748229060341,45.22283043874062,2001.87451171875,0.0106929447501897,151.99908088235293,0.2448252802309782,5475.928663170856,0.0545086860656738,0.3180885016918182,stress
-676.8486328125,67.78141021728516,1.5275055170059204,12.9006929397583,1.985168933868408,0.3914475440979004,-13.337918281555176,-3.904166221618652,-8.294157981872559,-4.362669944763184,4.986854076385498,-6.327243804931641,1.9704612493515012,23.88640671543826,17.34437052576644,20.280296805453684,18.456106071915126,18.257654678935435,17.633440678244188,46.38664858545872,1328.8785400390625,0.0034043474588543,103.359375,0.2425689697265625,5063.106536865234,0.0061784298159182,0.0043947543017566,sadness
-578.768798828125,50.480255126953125,-11.826156616210938,3.023091077804565,-10.381794929504396,-13.910266876220703,-5.3698320388793945,-13.442755699157717,-10.330565452575684,-0.7339774966239929,-8.612446784973145,-2.160672187805176,0.9705618619918824,13.842143306875332,17.19118054543475,18.0718867516074,16.133417354445324,17.30623715522474,18.956578429116615,44.00039823220209,1775.2486572265625,0.0055176056921482,129.19921875,0.2774057146256345,5179.336532360406,0.0184673387557268,0.0755815729498863,sadness
-467.9046325683594,33.20831680297852,-24.26250267028809,2.993978977203369,-14.986861228942873,-7.198016166687012,0.1998064815998077,-12.79163932800293,-4.086005687713623,-4.743419647216797,-3.655576229095459,-1.9970080852508545,-8.259774208068848,14.260810843979552,16.869896034087024,17.64060093082315,17.05711399832205,18.322770304904317,18.89258783176455,41.79345370582636,1816.8060302734373,0.0192583110183477,198.76802884615384,0.2605192151372832,5330.276824421965,0.2016098350286483,7.991028785705566,stress
-605.8421020507812,33.4924201965332,-22.112228393554688,7.597024917602539,-11.466748237609863,-24.005834579467773,-9.251901626586914,-18.764307022094727,-11.153428077697754,2.965427875518799,-9.574414253234863,-6.192880153656006,-7.530042171478271,15.669919891634402,22.40947078213294,22.796381397219022,20.40913811291415,20.80656258862228,21.511533218901217,46.25183402889287,1983.076416015625,0.0069418065249919,107.666015625,0.2478662109375,5673.4068603515625,0.0219301246106624,0.0602600276470184,neutral
-475.0754699707031,29.83341789245605,-28.504568099975582,7.283819198608398,-5.628158092498779,-19.483116149902344,1.3634618520736694,-19.4261417388916,-8.632867813110352,-2.761512994766236,-6.828703880310059,-6.11546802520752,-4.871036052703857,23.64034304276868,20.63442521078282,20.069713722824964,19.142324374659538,19.731561662668653,20.993243716974877,46.12790295121862,1832.055908203125,0.017303405329585,143.5546875,0.2292836251570351,5356.30312205559,0.1489008069038391,3.44620418548584,stress
-605.224609375,51.04888153076172,-5.427210330963135,8.577295303344727,4.108054161071777,-2.6509151458740234,-8.00092601776123,-6.305147647857666,-11.018699645996094,-4.717957019805908,0.4252713024616241,-7.820921421051025,0.1158049926161766,18.97082230650577,11.186793709681949,13.46987702501797,13.589553082345736,14.668510450279198,16.24872465633933,42.38804454219296,1905.9764404296875,0.0071346280165016,143.5546875,0.2779074035234899,6109.865739041527,0.0335803180932998,0.085645355284214,excited
-504.2401428222656,30.646583557128903,-13.68686580657959,-2.738574981689453,-3.334957361221313,-7.49045991897583,-9.829236030578612,-6.74091100692749,-10.799124717712402,-7.204030513763428,-4.02467679977417,-4.661410331726074,-6.9430251121521,15.934452169398282,14.400330384165867,15.182594396877178,15.05764541296184,15.18183618380611,15.517146936079833,39.4182837058264,1842.3487548828125,0.0186163038015365,95.703125,0.279098731884058,5926.31199048913,0.2591692209243774,9.481761932373049,excited
-581.966796875,62.47943115234375,3.288012981414795,11.516582489013672,0.241825446486473,-11.815984725952148,-10.865407943725586,-0.3986304998397827,-8.939844131469727,0.1726826131343841,1.2864253520965576,-1.5085278749465942,-6.127554416656494,25.585076700230186,16.53131994179461,18.719632697959117,18.10822609866766,17.06199613897313,17.685481002267217,47.01158143659652,1267.76806640625,0.0064068334177136,117.45383522727272,0.1696954652583799,5219.816853613826,0.0179503206163644,0.0223853755742311,stress
-532.58935546875,27.92451858520508,-16.828022003173828,10.335331916809082,-9.28937530517578,-15.854252815246582,-5.031611442565918,-14.07231616973877,-1.98480761051178,-6.496324062347412,-7.260488986968994,1.498945713043213,-7.534767150878906,14.249739078805026,16.583535189327257,17.592824245458882,15.735462290172856,17.18504941164515,17.91661579080131,45.438724510077655,1940.9278564453125,0.0102253565564751,123.046875,0.3320037841796875,6550.063934326172,0.0596983954310417,0.4422615468502044,excited
-450.802001953125,52.479469299316406,-23.100963592529297,5.083417892456055,5.209498405456543,-6.1658549308776855,-16.308277130126953,-14.14498805999756,-21.96774101257324,-7.744001388549805,1.2137166261672974,-10.68588161468506,-1.5802390575408936,23.573324298298395,17.796490159935196,19.88909506454252,18.37124925019636,18.70820493543317,20.29950450263074,46.299347587704766,1703.531494140625,0.0232802368700504,117.45383522727272,0.1902120838994565,4569.252080502717,0.2597860097885132,5.584621429443359,stress
-564.676513671875,40.00111389160156,-8.843196868896484,-5.985013961791992,-3.865143775939941,-11.443147659301758,-11.841588973999023,-15.213170051574709,-8.644644737243652,-1.4729350805282593,-12.173672676086426,-3.856213808059693,-11.875543594360352,19.72384457556382,15.05017583968303,15.70548771646046,15.19840457117239,16.278052230263636,17.640112111952263,44.06182570278581,1594.6295166015625,0.0085652843117713,99.38401442307692,0.2695251080974842,6183.6181640625,0.0455211959779262,0.1744317412376403,excited
-498.3067321777344,54.636112213134766,-13.70189380645752,10.878189086914062,0.6770386099815369,-26.332714080810547,-3.2898566722869877,-3.3891212940216064,-14.46338939666748,-3.722816467285156,-3.1527066230773926,-4.973846435546875,-1.384360909461975,24.417010970937373,15.551695344094387,19.164969070065787,17.144611102948403,17.68118417370728,20.50559622748867,46.93314080315504,1717.9656982421875,0.0142789538949728,172.265625,0.1693244806215083,5359.602228090083,0.1119584664702415,1.1796543598175049,stress
-433.4803161621094,52.18271255493164,-17.103681564331055,8.358619689941406,0.8028599619865417,-4.005960941314697,-6.2419514656066895,-6.346499919891357,-15.714227676391602,-1.2522627115249634,0.853325605392456,-7.327346324920654,5.435871124267578,26.12017767570467,17.94697971544576,21.263943256881447,20.11809198243917,19.47242001451072,20.18513849717585,46.1135843348589,1702.7032470703125,0.0326486155390739,161.4990234375,0.1361377857349537,4448.74979654948,0.5684029459953308,43.10351943969727,excited
-633.8417358398438,66.6409912109375,13.403841972351074,13.37428379058838,7.127599716186523,-7.167998313903809,-3.951825618743897,-6.619846820831299,0.152245432138443,-3.224215269088745,-4.405388355255127,1.297204613685608,0.1001448184251785,20.859238725035294,13.28720643700848,14.990916189035003,14.495579352707669,16.09376897420603,16.792687540325943,43.77736721457016,1347.2525634765625,0.0041683968156576,198.76802884615384,0.2357087615352349,5892.438194735738,0.0103324716910719,0.0075032697059214,excited
-616.67529296875,53.11608505249024,2.177535057067871,7.140733242034912,1.7129991054534912,-9.804605484008787,-12.371719360351562,-11.931437492370604,-9.77759075164795,-0.6843355298042297,-13.133108139038086,-6.305349826812744,-4.336226940155029,27.752473118443604,17.596030482519257,18.748675597133943,17.038431930534465,17.3971487825575,17.72255503254592,46.60839512174321,1623.50244140625,0.0045952927321195,161.4990234375,0.195955484220297,5549.436905360458,0.0092704445123672,0.0087115541100502,stress
-376.6627807617188,-5.35082483291626,-32.47779846191406,-7.014608860015869,-16.74639892578125,-4.082447052001953,-6.712602138519287,-4.652858257293701,-9.49242115020752,-6.490081787109375,-5.731395721435547,-0.865578293800354,9.709589958190918,12.421829587741549,12.200771635748984,18.072209421789957,19.32926386372755,19.032215942887166,17.77834097351197,45.41425333034639,1977.003173828125,0.0679116770625114,123.046875,0.3541536857745399,7063.683258243865,2.921559810638428,2681.7177734375,stress
-557.2286987304688,62.64148712158203,-23.155479431152344,13.519927024841309,-2.1669411659240723,-2.610603809356689,-16.184005737304688,-4.650917530059815,-10.501262664794922,-3.4410531520843506,5.697039604187012,-9.709402084350586,4.356097221374512,23.570923934533692,16.822827496447847,20.702163246089253,18.24250045146256,18.50763105441121,19.98709625183174,47.12913978048668,1535.18896484375,0.0087747871875762,99.38401442307692,0.1857370476973684,5141.958907277961,0.0367301441729068,0.1237587854266166,excited
-745.63037109375,44.125770568847656,-1.0390856266021729,3.2469255924224854,-6.558685779571533,-5.7003278732299805,-8.623988151550293,-11.14669418334961,-9.318670272827148,-4.838526725769043,-7.708781242370605,-3.628818988800049,-7.700565338134766,15.381289404691572,17.42566918204438,18.141296083447077,16.65555546165349,17.127152889459033,16.532701459900295,39.09226228328975,1899.7490234375,0.0014702067710459,123.046875,0.2688069122516556,4366.962114548841,0.0012917649000883,0.0002297946048201,mindful
-414.2671508789063,11.108298301696776,-23.21048164367676,-7.419190406799316,-7.288784503936768,-8.882563591003418,-6.33020544052124,-7.078837394714356,-12.507562637329102,-1.678136110305786,-7.575989246368408,-4.1236114501953125,1.7700884342193604,12.216306650344691,13.539131096457597,19.030977876838257,17.3895684085619,18.48679452770675,17.84983649995489,47.24833042327841,1931.339599609375,0.0351818986237049,135.99917763157896,0.3429681508819018,6167.67742882477,1.0381330251693726,949.644775390625,excited
-687.3959350585938,46.09821319580078,2.4876246452331543,6.631657123565674,1.7884076833724976,-2.925861120223999,-6.880580902099609,-4.606637477874756,-5.154254913330078,0.2940157651901245,-3.866409540176392,-6.60637903213501,1.184416651725769,20.95361174488533,14.047427984261356,16.345091523280974,15.680933082730846,16.57083693068783,15.862512007702016,45.68661227737756,1769.66455078125,0.0019327603513374,143.5546875,0.3556275884789157,6551.02303746235,0.0022516339085996,0.00071954150917,mindful
-453.4935302734375,22.487140655517575,-22.800457000732425,6.966490745544434,-5.845937728881836,-10.83930206298828,0.9920983910560608,-14.236735343933104,-2.194943904876709,1.844258546829224,-4.294572830200195,-2.943620443344116,-2.216852188110352,23.54633180053009,18.68179790404694,20.73565823103236,17.875539652168495,18.637937110427217,19.64345166550641,45.12560750382191,1921.94140625,0.0261417273432016,123.046875,0.144187430658284,5732.418985761834,0.4832147061824798,62.29280090332031,stress
-562.1369018554688,62.7802734375,-15.641728401184082,10.341371536254885,16.709278106689453,-6.170021057128906,-3.4901657104492188,-7.001523494720459,-8.573979377746582,-3.687574863433838,5.422878742218018,-3.889184236526489,1.0083991289138794,24.477452950563347,18.64673620902327,21.990095228377392,19.293950412218965,19.60064733936219,19.758749319710287,46.47325867923909,1361.2064208984375,0.0102499332278966,107.666015625,0.2213971288071066,4922.140456456218,0.0489084459841251,0.1819517016410827,mindful
-688.7474975585938,63.24864196777344,8.932153701782227,21.8432559967041,7.304751396179199,2.143416404724121,5.8973798751831055,-9.047279357910156,2.7432451248168945,-1.7892539501190186,2.284297466278076,-3.970736265182495,0.7397753596305847,19.69218392066178,14.888279087376734,16.785022538461515,15.337761124096696,16.570030019995123,16.750267619096856,44.53758676156389,1231.79931640625,0.0025173004250973,135.99917763157896,0.1731393574089404,5756.138924099751,0.0036601640749722,0.0016187600558623,neutral
-657.964111328125,31.93872833251953,-12.912092208862305,-3.357151746749878,-5.196682929992676,-17.289081573486328,-5.65690279006958,-16.116165161132812,-10.80088996887207,1.5168087482452393,-8.637292861938477,-11.034505844116213,-8.107353210449219,16.572117894921295,20.759607784916067,21.926260341147238,19.55580819696884,19.39110921445296,17.721931276537887,46.50728234150799,2047.3697509765625,0.0037293904460966,95.703125,0.3138705716274752,5852.127649288366,0.006357560865581,0.0045495578087866,stress
-647.611328125,63.878662109375,-3.1636645793914795,11.068918228149414,3.898928642272949,0.4962617754936218,-7.210090160369873,-7.302175998687744,-13.785375595092772,-4.531085968017578,-0.6824674606323242,-7.298968315124512,-1.648920655250549,19.641379575062043,13.263464161983888,15.644506855819287,14.97466640689077,16.201796449181508,16.562403984509903,44.55165247930121,1823.3009033203125,0.0026046934071928,92.28515625,0.2673705323727545,5493.094328920284,0.0044419518671929,0.0036837379448115,sadness
-657.8421020507812,24.84238052368164,-9.195547103881836,-4.098302841186523,-15.884946823120115,-22.410947799682617,-12.78953456878662,-16.426462173461914,-12.075162887573242,-2.522047996520996,-15.529829978942873,-4.701609134674072,-9.091710090637209,17.757804221125703,27.457019434402724,23.77399856725164,21.886123182483644,20.096063851780897,21.229468129337405,44.51799555843429,1945.0491943359373,0.0036181937903165,117.45383522727272,0.2274699660966981,4590.127275574882,0.0071946824900805,0.0140018090605735,stress
-406.9634704589844,25.980308532714844,-26.406763076782227,1.7620197534561155,-10.92649745941162,-14.454910278320312,-14.665292739868164,-15.438831329345703,-10.513911247253418,-0.915602207183838,-15.936659812927246,-8.76413631439209,6.464899063110352,13.836921897770448,17.72438076056984,18.87573403443889,17.436352198627592,19.500964515800906,19.87157867188717,43.37410440623117,1991.6229248046875,0.0309647321701049,129.19921875,0.2308539159549689,5292.954950747283,0.5786890387535095,69.77198791503906,stress
-425.64654541015625,9.347909927368164,-30.98957633972168,-1.5222711563110352,-10.384485244750977,-18.18145751953125,-4.227081298828125,-16.28965950012207,-4.562950611114502,-2.080565929412842,-6.472561359405518,10.990944862365724,6.75223970413208,14.242079372975905,13.458581472890172,18.504390696935022,16.996816804254376,17.968311727905782,19.54134745747836,42.82476505445967,2028.08642578125,0.0323214493691921,117.45383522727272,0.2771743463010204,6267.7734375,0.6328107118606567,79.18781280517578,stress
-667.2464599609375,49.2915153503418,-7.073358535766602,5.4276862144470215,0.393067330121994,-5.020690441131592,-4.651281356811523,-15.91279125213623,-7.278916835784912,-5.001692771911621,-5.579999923706055,-5.311220169067383,-7.001016616821289,17.966040099985612,15.157911613391912,15.818838889426477,13.931485176164324,16.141975194076025,16.346482174662558,44.34660176559967,1895.2227783203125,0.0038280887529253,123.046875,0.2786971738674497,5893.522080799077,0.0081591065973043,0.0067616142332553,excited
-581.179931640625,62.529178619384766,-5.628832340240479,14.731945037841797,11.588446617126465,-8.020576477050781,6.395502090454102,-3.938703775405884,-9.463902473449709,2.7270596027374268,1.7183411121368408,-2.500717163085937,-0.3143374919891357,20.49580820270717,11.627291350193412,14.925502159931463,14.815672156454962,16.29708413345312,18.424651600337928,45.56276495032567,1564.78515625,0.0063413847237825,123.046875,0.3412749191810345,5762.545039735991,0.0265337880700826,0.059876162558794,sadness
